seller_id,total_orders,total_exposure_usd,flagged_orders,risk_rate,risk_tier
52831e5990d0771cb4951d6f12928167,1,0.0,0,0.0,Low Risk
5275ca25d0358ca73864e0ae41be1320,4,0.0,0,0.0,Low Risk
52562a9f449c3dc3d53f5f5b9ed74903,14,0.0,0,0.0,Low Risk
5236605f4d4b0b3e4df85b850393fca0,5,0.0,0,0.0,Low Risk
519a7aa428f18d125a283cf8c014fdd6,3,0.0,0,0.0,Low Risk
5194c22ed1f616ec0c0f33c571542879,4,0.0,0,0.0,Low Risk
515d781150feed28a6ac091bb0e3cb8c,6,0.0,0,0.0,Low Risk
5145090ab595c0d0b8557199f5701fbf,4,0.0,0,0.0,Low Risk
513a54369b6a8a6602fcb0e129c6d78d,2,0.0,0,0.0,Low Risk
51209b446b2073894bdc0face6c73ffc,2,0.0,0,0.0,Low Risk
50bf89f1349bc0409a268c3a49678009,1,0.0,0,0.0,Low Risk
50a7e551a7b3f8d37cd6e32d8bfbe5ea,1,0.0,0,0.0,Low Risk
baf15155e37ef5492731459bdc05be8a,1,0.0,0,0.0,Low Risk
baeda7047354773262ba2405f97038ba,1,0.0,0,0.0,Low Risk
bac692d6c0ed08467878018e6cc9c26c,1,0.0,0,0.0,Low Risk
bac44fa8e13424950488659b5f765c41,1,0.0,0,0.0,Low Risk
babcc0ab201e4c60188427cae51a5b8b,1,0.0,0,0.0,Low Risk
bab0a8cd684e41ba6e2637dca0979d3b,1,0.0,0,0.0,Low Risk
baa49d93c8c8841e27400a300f5d74b2,6,0.0,0,0.0,Low Risk
4fe2f67634d00c021aa01f96b6f2d68e,2,0.0,0,0.0,Low Risk
4fb41dff7c50136976d1a5cf004a42e2,3,0.0,0,0.0,Low Risk
4fae87d32467e18eb46e4a76a0a0b9ce,1,0.0,0,0.0,Low Risk
4f40d2ed38d1cc945364a7cd202a82c7,1,0.0,0,0.0,Low Risk
4f1f1c8666cdb6442f775c4e8caed465,2,0.0,0,0.0,Low Risk
4f0d637c1197fd65405ebd755ac9f86b,2,0.0,0,0.0,Low Risk
4eeb99008a0f59d2c7759c59f9a346eb,2,0.0,0,0.0,Low Risk
bbf4a892cac7b82422baa711dffb8997,1,0.0,0,0.0,Low Risk
bbe87dce25ba8b38bb61cc7210a3f10b,2,0.0,0,0.0,Low Risk
bbaff50f3b708fda865918715276cd87,12,0.0,0,0.0,Low Risk
bba8d0c234a52b87b3957037a215d1a4,1,0.0,0,0.0,Low Risk
bb7ad8a45c027be8ab075b8e465f8ca0,2,0.0,0,0.0,Low Risk
bb5d956dece964a06c12bceb66b923ae,2,0.0,0,0.0,Low Risk
bb2afe2061d53c6968aa0cffa233a8ec,5,0.0,0,0.0,Low Risk
4dab98ca6cd6d3df586203cefd28a042,1,0.0,0,0.0,Low Risk
4d9fea3499bdc22aa4da4e339365f215,2,0.0,0,0.0,Low Risk
4d8809767a5bafe22909c77951fb6b41,1,0.0,0,0.0,Low Risk
4d232b78ab7ef10393dc3807d827bc0d,5,0.0,0,0.0,Low Risk
4d0041cdbe51b4617d95c70b19decc74,8,0.0,0,0.0,Low Risk
bcd2d7510d58e293f20fad6438c1b314,1,0.0,0,0.0,Low Risk
bc39d8938f90a3a2b98193723ed59774,2,0.0,0,0.0,Low Risk
bc30de0d71bd6260b936a026b5cf7200,3,0.0,0,0.0,Low Risk
4ea2f12dbe91deeacd2c1e74f069a6e6,4,0.0,0,0.0,Low Risk
4e92348462c75b6c842b994ce84a0ed4,1,0.0,0,0.0,Low Risk
4e6015589b781adaa5ce7f1892d06bb1,3,0.0,0,0.0,Low Risk
4e480be820e37de1444325ff358c9296,1,0.0,0,0.0,Low Risk
4e2627090e6e5b9fabba883a37897683,2,0.0,0,0.0,Low Risk
4cc43a222a0f94910728b62b97a8c5f8,1,0.0,0,0.0,Low Risk
4c8545742faaf58fafd5fd14d25d75cf,4,0.0,0,0.0,Low Risk
4c60877808f4318ef1107fbeb8f89afa,2,0.0,0,0.0,Low Risk
4c4d546adf3c3868fe19c9ec6e9ffda9,2,0.0,0,0.0,Low Risk
4c1c7281388a33dd06daac44f9fadbd1,5,0.0,0,0.0,Low Risk
4bf658053d453036c70976bccb2c31b2,2,0.0,0,0.0,Low Risk
bdf0d02d36a1d839d0c39c4a887cdd49,5,0.0,0,0.0,Low Risk
bd65d163ded559eb90a10cd09fec178f,1,0.0,0,0.0,Low Risk
bd4431c1a8dfa744b59e1e2a8bc99b9e,7,0.0,0,0.0,Low Risk
bd43e172d599bed47a85da877172ca8c,1,0.0,0,0.0,Low Risk
bd149ed516d4c5d418d5781f8e18919f,8,0.0,0,0.0,Low Risk
bd0a1b0aadca9a83d9304f7e8ff5fbd5,4,0.0,0,0.0,Low Risk
4ddeb3e828550cddc8d45c8bc36ab2d1,1,0.0,0,0.0,Low Risk
4dc2e811a1760953cb7c6a590b498943,1,0.0,0,0.0,Low Risk
4bde6149c15cf7e177b36fa060dd6de8,2,0.0,0,0.0,Low Risk
4bcec44888b30ba9001234c534716d3f,5,0.0,0,0.0,Low Risk
4b90495391ac0bd181a80a459df1e718,1,0.0,0,0.0,Low Risk
4b39558c138930b9e5489c93b6df5fe3,4,0.0,0,0.0,Low Risk
4aba6a02a788d3ec81c03137144d9a80,1,0.0,0,0.0,Low Risk
bf961104a38e01b9062ee026bb657dee,4,0.0,0,0.0,Low Risk
bf100ecb7997df312b285358fb32f92c,20,0.0,0,0.0,Low Risk
bf0045791395e66460eb04749c68672a,2,0.0,0,0.0,Low Risk
bee36b4f9a2b9fdcaff6ec05df202ed0,2,0.0,0,0.0,Low Risk
bede56095ba33c42038fb85f707b8a42,2,0.0,0,0.0,Low Risk
bec568278124768c474ee90971ca94d1,2,0.0,0,0.0,Low Risk
be9a160a9011f627c3e121d076c1ec7b,7,0.0,0,0.0,Low Risk
be7a093e5b4d147b36b72bb1f9e415e5,1,0.0,0,0.0,Low Risk
be67f78487e2cecb0d55bc769709e4f5,1,0.0,0,0.0,Low Risk
4cc4fd4fdd406a85bbdc1f824b731bd7,1,0.0,0,0.0,Low Risk
c0f3eea2e14555b6faeea3dd58c1b1c3,1,0.0,0,0.0,Low Risk
c0e6839516f5398edc34adf5f1d53d1a,3,0.0,0,0.0,Low Risk
c0e0b73d039eb9a99b6ce4cb7a429cd3,1,0.0,0,0.0,Low Risk
c0aff2da32c17759d30b22fb0af6649d,4,0.0,0,0.0,Low Risk
c092292535a57dacd95a8765f5518f87,1,0.0,0,0.0,Low Risk
c04d70d515d15a7e3db3a73320598566,3,0.0,0,0.0,Low Risk
c03121937e54a93fcc1825c3098bbb6e,7,0.0,0,0.0,Low Risk
c026ef0d72e9132d9fa112308090c8dc,1,0.0,0,0.0,Low Risk
c0098efcf800861dcae589affca31408,9,0.0,0,0.0,Low Risk
c00396cbdd2e088fe4281baa5920aef1,1,0.0,0,0.0,Low Risk
bfd938b22bc99bce1ae60dc602889f52,6,0.0,0,0.0,Low Risk
4be9ae93c4fc0f41713d71a4194ee1b3,1,0.0,0,0.0,Low Risk
4be2e7f96b4fd749d52dff41f80e39dd,1,0.0,0,0.0,Low Risk
49f8d2ea7b718d0ce587d34207caf2b4,1,0.0,0,0.0,Low Risk
499ec63c58e51296c9cf57edcfe1c8a8,5,0.0,0,0.0,Low Risk
499185655c29ecfdbfe776ef7cf875b5,1,0.0,0,0.0,Low Risk
497709c2976a8fa308730a2dec5b0726,1,0.0,0,0.0,Low Risk
c200c73f9d7e5a08ca439d6a0803da7c,1,0.0,0,0.0,Low Risk
c1f12f926d0ba950578b4fa41115cbb6,2,0.0,0,0.0,Low Risk
c1849d4d32d7a6cecd5aa471809d3135,3,0.0,0,0.0,Low Risk
c18309219e789960add0b2255ca4b091,1,0.0,0,0.0,Low Risk
c157bdeedcbc9a8e3c8bf0d87ff24428,7,0.0,0,0.0,Low Risk
c13fb473e7cb8b83ccd543c094df0608,2,0.0,0,0.0,Low Risk
c13ef0cfbe42f190780f621ce81f2234,1,0.0,0,0.0,Low Risk
c12d7463a579237ffb9248bd7cff378b,1,0.0,0,0.0,Low Risk
c113b8df1fc375bc3d73d29c1b1144d1,3,0.0,0,0.0,Low Risk
48bad451945f5227341793478d6353ea,3,0.0,0,0.0,Low Risk
48b6c3f4c6a93171da04b75313f2130f,2,0.0,0,0.0,Low Risk
48985c61529077fa4f1e38bcff0f2ed3,7,0.0,0,0.0,Low Risk
4867209cb29b56b92893d7bde3ce8012,1,0.0,0,0.0,Low Risk
485452467ff670447e84a8370c3fc898,3,0.0,0,0.0,Low Risk
c353f8fc0ce8344999f17d578eb69a5e,2,0.0,0,0.0,Low Risk
53b0300ca793f9834cd69c0678d35ee8,5,0.0,0,0.0,Low Risk
c3251e13f1bbda6c74e37c160f991e19,2,0.0,0,0.0,Low Risk
c2d70ce2c5d0a2eb75e78668236e6dc8,13,0.0,0,0.0,Low Risk
c2bda99904207edd1834f03e0022b007,2,0.0,0,0.0,Low Risk
c286ec035ee04ba81c97508f0b5df544,2,0.0,0,0.0,Low Risk
c26ba52cf8d2f34915f2f6b7ffa0a3f3,4,0.0,0,0.0,Low Risk
c240c4061717ac1806ae6ee72be3533b,1,0.0,0,0.0,Low Risk
4a82c4af97ffc0fb2dc26bfdc03b1842,3,0.0,0,0.0,Low Risk
4a5b36211b1f51bf7eaa5c10a57fa483,1,0.0,0,0.0,Low Risk
4a23adac87cf538689fa600d976f78b2,3,0.0,0,0.0,Low Risk
466222e777149751370e7e98fb623b0c,1,0.0,0,0.0,Low Risk
024b564ae893ce8e9bfa02c10a401ece,2,0.0,0,0.0,Low Risk
45c20d94d9171b0bcfab3c955e47d67b,4,0.0,0,0.0,Low Risk
c43d924a0f1688ee9fae0efcd6f539d4,1,0.0,0,0.0,Low Risk
011b0eaba87386a2ae96a7d32bb531d1,1,0.0,0,0.0,Low Risk
c3f5668699a1b04c0fa61ecea1e2bff6,3,0.0,0,0.0,Low Risk
c3ee2331a724e6fc02c4b698b57a73f3,2,0.0,0,0.0,Low Risk
c3e2398fcc7e581cda2e546557bf6968,1,0.0,0,0.0,Low Risk
c3aad7dc65449ae90a5e9c3c6c1e78e0,6,0.0,0,0.0,Low Risk
c398bc00a606d33758afd91f4e64fd15,2,0.0,0,0.0,Low Risk
c394e193cda3b4225ff2094d32184849,3,0.0,0,0.0,Low Risk
4965a7002cca77301c82d3f91b82e1a9,1,0.0,0,0.0,Low Risk
49383af7ab774e4e8f3000f49c83dc4b,8,0.0,0,0.0,Low Risk
48efc9d94a9834137efd9ea76b065a38,33,0.0,0,0.0,Low Risk
48e954b2da4f6a750c844173b347ed40,2,0.0,0,0.0,Low Risk
48e5ee06fb2dc74df1c711a9b6dfac2a,1,0.0,0,0.0,Low Risk
44ed138eca6214d572ce1d813fb0049b,2,0.0,0,0.0,Low Risk
447d377bdb757058acb569025ee18a93,1,0.0,0,0.0,Low Risk
44717f64ec2a457979cf83c429077666,2,0.0,0,0.0,Low Risk
446cc09cdbb130904da114e807dbec40,3,0.0,0,0.0,Low Risk
4450bd8327d471c4a11a83d1445b1b62,1,0.0,0,0.0,Low Risk
c5ebe6598748b0aeaa61cfb820478b92,3,0.0,0,0.0,Low Risk
c5e60e39c0f42b8e827daa13cff74afa,6,0.0,0,0.0,Low Risk
c54679b132454625907c773d273d4126,7,0.0,0,0.0,Low Risk
c542f5a8c64d973f30e9df8d06f70b4a,1,0.0,0,0.0,Low Risk
c52c644cc0dc85121207a27013efc6af,1,0.0,0,0.0,Low Risk
c4af86330efa7a2620772227d2d670c9,4,0.0,0,0.0,Low Risk
483ca627d131e18f988349b1655c0acd,1,0.0,0,0.0,Low Risk
47f55702f598c7c6cc8458b0fbc1c49a,2,0.0,0,0.0,Low Risk
478bfe564db21eeb44386606aa30b650,3,0.0,0,0.0,Low Risk
46ef1a25845fc051c2998d878354810c,5,0.0,0,0.0,Low Risk
4677a5437afda5fa7140b927b07be1cc,11,0.0,0,0.0,Low Risk
003554e2dce176b5555353e4f3555ac8,1,0.0,0,0.0,Low Risk
43a1d4bab73b816e44ef4e4facd9f9b5,1,0.0,0,0.0,Low Risk
4391ea5c5990502176a1dcda44a2373d,3,0.0,0,0.0,Low Risk
43753b27d77860f1654aa72e251a7878,1,0.0,0,0.0,Low Risk
436bf27f2f18474fc6047702e9f8a866,1,0.0,0,0.0,Low Risk
432c67955c0acd1fd6b0b5d678766a71,3,0.0,0,0.0,Low Risk
c70a353f02429c00775a46a75fb787da,6,0.0,0,0.0,Low Risk
830379336fad8c6f3b15a4a3ddb5c66e,2,0.0,0,0.0,Low Risk
c611f4ce9ce875bcc063fa97fd4d7d12,1,0.0,0,0.0,Low Risk
c5f7e746b7e6d07def6c0dae9903279b,10,0.0,0,0.0,Low Risk
45a3d05fb00435e52a28859dd03703b3,1,0.0,0,0.0,Low Risk
458d868c9642f55f18f04e951a3fdde6,2,0.0,0,0.0,Low Risk
457fe919b032a3f7dadba6fb92cf7855,9,0.0,0,0.0,Low Risk
455f46ef09a9e45667e2981df84b5cc2,2,0.0,0,0.0,Low Risk
455c5640e8c5bd1b2ee85c0158f85727,8,0.0,0,0.0,Low Risk
455befea1bb853c75ccbca94cff26e5c,1,0.0,0,0.0,Low Risk
40ec8ab6cdafbcc4f544da38c67da39a,2,0.0,0,0.0,Low Risk
c8025364abeecb115431bf95c11a747f,2,0.0,0,0.0,Low Risk
c7c7b2682c648339a0e9846bb1023a39,2,0.0,0,0.0,Low Risk
82cb9f452fe8334df74b22d37824b431,14,0.0,0,0.0,Low Risk
c76d418370990614e89e956c7a7567d9,2,0.0,0,0.0,Low Risk
c74f14c1e26cf1bd5bd34b6a1e274426,1,0.0,0,0.0,Low Risk
c747d5b92c7648417faea95d36d763e8,1,0.0,0,0.0,Low Risk
c7246702dc991a06d788120dc7544391,1,0.0,0,0.0,Low Risk
c716e0b86ed568878475b60fbb6323ad,1,0.0,0,0.0,Low Risk
431050a06a317f2b38168dec3dcd2b46,12,0.0,0,0.0,Low Risk
42fb44130ac3134cde8e35cf8ec7df25,3,0.0,0,0.0,Low Risk
42fa4ee7240e9b8eb4576358ec142ba7,22,0.0,0,0.0,Low Risk
82921991ff5b557b045605b8bbf08d49,1,0.0,0,0.0,Low Risk
42b6488f5b8246d9141712abd4b1b693,2,0.0,0,0.0,Low Risk
422be4cc81a457fdb46f47edeb968ae5,1,0.0,0,0.0,Low Risk
4221a7df464f1fe2955934e30ff3a5a1,5,0.0,0,0.0,Low Risk
3fefda3299e6dfaea3466ef346a3571a,1,0.0,0,0.0,Low Risk
3fe7120d6257285ac6a3ce7cb071ccec,2,0.0,0,0.0,Low Risk
3faf68a3b0af94b10bac70d86077be49,7,0.0,0,0.0,Low Risk
c88f62b4c386a59281014d677864d016,1,0.0,0,0.0,Low Risk
c8771b1a10bb99bb34d3c459c5cffb53,1,0.0,0,0.0,Low Risk
c8665a4dd081a2c436b1cd921079d0d9,1,0.0,0,0.0,Low Risk
c8660dcf9ba70575f45d80fe28c27713,4,0.0,0,0.0,Low Risk
c85d7b477a709c85a1e8b8f25aa1b270,1,0.0,0,0.0,Low Risk
c8143b3069f6746a77421b5ce30a450c,1,0.0,0,0.0,Low Risk
41e0fa5761c886a630994a55c12087e7,5,0.0,0,0.0,Low Risk
41da412d33e8da4f22baf55cb1bde82c,15,0.0,0,0.0,Low Risk
41c9d3997dd3c072c31139dc5bb5761f,3,0.0,0,0.0,Low Risk
41c2bad7229b0c25e6becf179ebf63ff,20,0.0,0,0.0,Low Risk
41958cbd3335433c8740300e8cd600d5,1,0.0,0,0.0,Low Risk
417a1e6c7321084d2a0ae0d023cfad93,1,0.0,0,0.0,Low Risk
4125d9385a25e82d2f72d3a0fd55bc3f,1,0.0,0,0.0,Low Risk
3ea08c48e851106d2f584349daba335f,1,0.0,0,0.0,Low Risk
3ea00e1dea2b0659dbaf654735929220,7,0.0,0,0.0,Low Risk
3e8bd881d92466e63ba9e3e809cd3c50,9,0.0,0,0.0,Low Risk
3e51f9cbe317bc3a88f2c76583811ee4,1,0.0,0,0.0,Low Risk
c9e5ad1f6647f5dbd1172adf6ae3cada,4,0.0,0,0.0,Low Risk
c9d2ba8dde44a275ae06475ed1d2fafc,1,0.0,0,0.0,Low Risk
850857dfac77488c307e2b1cbd84ab5a,1,0.0,0,0.0,Low Risk
c963a25b8671419c6ce9eebe8fd03218,1,0.0,0,0.0,Low Risk
c8e135e7b21ecbc36c1153a29d2f5a06,7,0.0,0,0.0,Low Risk
c8cc60ffd415254af5d9b9f34f32c369,8,0.0,0,0.0,Low Risk
c8c1bea22194a4eefa2dc9a9fa89f536,7,0.0,0,0.0,Low Risk
40536e7ca18e1bce252828e5876466cc,2,0.0,0,0.0,Low Risk
404e1ba01358af4cd63f679b2c4d1fa1,8,0.0,0,0.0,Low Risk
4049512728d969bec69f84088b012416,7,0.0,0,0.0,Low Risk
402916f742e5c740cc751493d9cf5053,9,0.0,0,0.0,Low Risk
400f221ab83037c0ea78f1267da9624d,1,0.0,0,0.0,Low Risk
3d68c634a99a1ba46dbca3967a69c623,2,0.0,0,0.0,Low Risk
3d62f86afa7c73be2628a3be1423f5a0,2,0.0,0,0.0,Low Risk
3d621842b2ed28e2b474132480edac3c,10,0.0,0,0.0,Low Risk
cb162c8eef257253782d245c08d9097c,1,0.0,0,0.0,Low Risk
cb0b3bcf14e0a709df412a99424a59d7,2,0.0,0,0.0,Low Risk
84deb808079d1be601c209c1e771b1cc,2,0.0,0,0.0,Low Risk
cad10cc982ab6a391570c211b995c17c,1,0.0,0,0.0,Low Risk
cac63f48c38cd7d002a7e846dcd99a23,10,0.0,0,0.0,Low Risk
cac4e0bc1a3269fa2b6ea5e763f6115b,2,0.0,0,0.0,Low Risk
caa9bc43a9fe8cf9c564ddd8a03cc4a6,13,0.0,0,0.0,Low Risk
84c945f15571830c1a91a33978e94009,2,0.0,0,0.0,Low Risk
ca77545ca4d2dfd1431bf61334e2fa3c,6,0.0,0,0.0,Low Risk
3f9c56764fabca627406093dcb3ef0b4,7,0.0,0,0.0,Low Risk
3f84fefc07dc159b268d4a77d3e8c425,3,0.0,0,0.0,Low Risk
3f8247d0f772ffa58560e5c682521ad5,1,0.0,0,0.0,Low Risk
3ef37b7ca6dd2b80bd8af81a62504996,2,0.0,0,0.0,Low Risk
3d290fe363c60a77498c1126fd3fb8d3,3,0.0,0,0.0,Low Risk
3d2400ac620cffa23ac81bd192f7f555,1,0.0,0,0.0,Low Risk
3d0cd21d41671c46f82cd11176bf7277,9,0.0,0,0.0,Low Risk
3cfa1358a6caa965278721344c8d76f2,5,0.0,0,0.0,Low Risk
3ca08eeb8d5595949fed424bd3677742,14,0.0,0,0.0,Low Risk
3c88ed2e76a2247933a15daa7161eb1c,1,0.0,0,0.0,Low Risk
cc80e2f693fa6e2408f47ccf62413fc1,2,0.0,0,0.0,Low Risk
83f2b4881141ce3fcd4e985125d3279e,3,0.0,0,0.0,Low Risk
cbf09e831b0c11f6f23ffb51004db972,10,0.0,0,0.0,Low Risk
cbbd5ae8f53de5f5097cd8217b529e24,2,0.0,0,0.0,Low Risk
cb810bd318f51b3dc3c753944d61a1fa,1,0.0,0,0.0,Low Risk
cb5ff1b9715e99589f3e0c7a6afab9e3,4,0.0,0,0.0,Low Risk
3e46a38ee171c503c3b4a3f23fe3bf0c,1,0.0,0,0.0,Low Risk
3e35a8bb43569389d3cebef0ce820f69,1,0.0,0,0.0,Low Risk
3ded4e2d5f135cb103e5949d7263d2dd,1,0.0,0,0.0,Low Risk
3dc69bf2c42f0568a5c4791ec3fd3745,2,0.0,0,0.0,Low Risk
3bfba5a77604f6dfae7e6dd7aaf65821,4,0.0,0,0.0,Low Risk
3bfad056cf05c00dabe2f895925d83b1,1,0.0,0,0.0,Low Risk
3be5841cdcc46de4ed3f9116f104b2c5,4,0.0,0,0.0,Low Risk
3bb32fedaa74e4ad20f4ce067733bd31,2,0.0,0,0.0,Low Risk
3b18f9856c6eb2413eafedb58e9eecd9,1,0.0,0,0.0,Low Risk
3ac588cd562971392504a9e17130c40b,1,0.0,0,0.0,Low Risk
ce20a2ec1514c25e16f2b5b39bc818f0,4,0.0,0,0.0,Low Risk
cd843d4cf8ef32827de0396605163ba3,5,0.0,0,0.0,Low Risk
cd52a8efd71af3336b14b5039b951cc1,3,0.0,0,0.0,Low Risk
cd233f8bfa30ebfd651f47ee7d054951,1,0.0,0,0.0,Low Risk
cd2169d9f31ff6fbb9ca3373b0c9e354,1,0.0,0,0.0,Low Risk
ccbd753e6863fe7314dc6c0ca5a074e7,1,0.0,0,0.0,Low Risk
ffad1e7127fb622cb64a900751590acd,10,0.0,0,0.0,Low Risk
3d4b1ae7539303b5704493798893e82c,6,0.0,0,0.0,Low Risk
3d49bfdd1b43a7fe169b3740067acc61,3,0.0,0,0.0,Low Risk
3d39fbf22a665714baf62fae36029e23,8,0.0,0,0.0,Low Risk
38af8acfd46ac4a7bf754e8ca6736664,5,0.0,0,0.0,Low Risk
cf1313c6e2c01c2f4b014f97db4bcd2b,5,0.0,0,0.0,Low Risk
ceb7b4fb9401cd378de7886317ad1b47,1,0.0,0,0.0,Low Risk
ce616e1913288884e7742faac9d981db,15,0.0,0,0.0,Low Risk
ce4755084bc097113867e6454f8f5e52,1,0.0,0,0.0,Low Risk
ce3ad9de960102d0677a81f5d0bb7b2d,1,0.0,0,0.0,Low Risk
ce33c6211beaa8fef4cae8b52db39862,1,0.0,0,0.0,Low Risk
3aa3c89ae3cd482385568be76120f63c,1,0.0,0,0.0,Low Risk
3a734b715d333a2588a3d54a0c9b8746,18,0.0,0,0.0,Low Risk
ff314fa6033cc68ec451c47aee2d6ba4,2,0.0,0,0.0,Low Risk
3a490ba60afa30ece0e7d50cfe74a4f0,8,0.0,0,0.0,Low Risk
ff1e15b778c700abdd4d239b81ac466d,7,0.0,0,0.0,Low Risk
3a3c180dd702a725bd0ba4117689239e,1,0.0,0,0.0,Low Risk
39a5005f2605cbdb4f9ac14485cabfd1,3,0.0,0,0.0,Low Risk
398cb257329ef7af7f1943a8974a3cbc,1,0.0,0,0.0,Low Risk
3c010235b7345c92f125d14ee232a76b,15,0.0,0,0.0,Low Risk
389e45560e33d2d0747f949dcddbc08e,1,0.0,0,0.0,Low Risk
38874e327ce94d11390b96eb42d61928,6,0.0,0,0.0,Low Risk
01bcc9d254a0143f0ce9791b960b2a47,11,0.0,0,0.0,Low Risk
38102b031c2a15e54623d711bfc753d3,9,0.0,0,0.0,Low Risk
3785b653b1b82de85ab47dd139938091,21,0.0,0,0.0,Low Risk
377bc18334c78dd2f1535ef22a3ad225,1,0.0,0,0.0,Low Risk
376d67b61dce0c990155286e7ae486a4,1,0.0,0,0.0,Low Risk
d149de2f383552baea37a7198c2296ce,3,0.0,0,0.0,Low Risk
cf6f6bc4df3999b9c6440f124fb2f687,1,0.0,0,0.0,Low Risk
cf654707ed6a99f112c7ec3d6f314b8b,3,0.0,0,0.0,Low Risk
3986c0b54f6b748b75e7bd4e092aa3e5,1,0.0,0,0.0,Low Risk
397c4d0c005b6f41f90098ac724e28cb,5,0.0,0,0.0,Low Risk
392f7f2c797e4dc077e4311bde2ab8ce,2,0.0,0,0.0,Low Risk
392353362d22cc2c236e1ee81ff19890,5,0.0,0,0.0,Low Risk
3903c788ded8dc03b5ebab37a2f3e9a1,5,0.0,0,0.0,Low Risk
38f276ca6e7cc95a6d1bb55ac9e5550f,1,0.0,0,0.0,Low Risk
01266d4c46afa519678d16a8b683d325,3,0.0,0,0.0,Low Risk
d2572f31e9023e9850ef986a636ff9bf,1,0.0,0,0.0,Low Risk
d1ef48b38baca7e831711c4a0aeb398f,29,0.0,0,0.0,Low Risk
d1e2fe627180431ffda076abb303c56f,1,0.0,0,0.0,Low Risk
d1aa1ec0839dcab73a6161130eb1f94a,1,0.0,0,0.0,Low Risk
d197aa8fbc64087f61984deef05f6227,6,0.0,0,0.0,Low Risk
d180e07dc1e58c31c3f0cd599dc4d945,1,0.0,0,0.0,Low Risk
d17f467e4bf608a510c20d82f4ba3b6b,12,0.0,0,0.0,Low Risk
37303482a42fb700d8d127e70a9cd6c8,2,0.0,0,0.0,Low Risk
36f98ad67cc981f50ce8aed093d5783c,2,0.0,0,0.0,Low Risk
365e4bce19bda0082c3d15d83fdb8bcd,6,0.0,0,0.0,Low Risk
365e445f796710c3431557e85caa25db,4,0.0,0,0.0,Low Risk
3606774ec64634822d78dc2db6d37045,2,0.0,0,0.0,Low Risk
00d8b143d12632bad99c0ad66ad52825,1,0.0,0,0.0,Low Risk
35b96509602ec4b7da831b5cd73ff2c2,2,0.0,0,0.0,Low Risk
35281d148dcf7134bae913c57db4e6da,1,0.0,0,0.0,Low Risk
32f83ffe11cd40f7adcf4eef171f52d9,1,0.0,0,0.0,Low Risk
d3e7d37c0df9aef383f3f2a15b0dddfb,1,0.0,0,0.0,Low Risk
d3891911c2feae53c52fea2bd14054e5,2,0.0,0,0.0,Low Risk
d36b07fd3c5088e477a72d1fccfe29d4,1,0.0,0,0.0,Low Risk
d354c38a7182125a748cb10474fe963b,18,0.0,0,0.0,Low Risk
d2f3e277560ed4c6361284429b00f037,7,0.0,0,0.0,Low Risk
d297f1055de2956aedfd3b04113dce3e,1,0.0,0,0.0,Low Risk
d26aa40b90272d4843d63be7c1462c8d,2,0.0,0,0.0,Low Risk
d263fa444c1504a75cbca5cc465f592a,1,0.0,0,0.0,Low Risk
34f563c82a85b99ae9e6d60db5fc2e28,8,0.0,0,0.0,Low Risk
34aefe746cd81b7f3b23253ea28bef39,1,0.0,0,0.0,Low Risk
34a557286ead8fe75c989e0afcf7d98c,4,0.0,0,0.0,Low Risk
34675b28b826facfde119785bf287dc1,1,0.0,0,0.0,Low Risk
822b63912576852aea9a8436d72317b7,8,0.0,0,0.0,Low Risk
3442033154be05bac582e173ef54fd12,1,0.0,0,0.0,Low Risk
33fd411ed63a7c2f9005e3f065d9f85d,1,0.0,0,0.0,Low Risk
31be790e64fc99f8ff48ec2bd18a3104,6,0.0,0,0.0,Low Risk
d558ebe531605a1285ab2b1bc3256dfb,3,0.0,0,0.0,Low Risk
d52cbce9845184537284a23c3bc3da0e,2,0.0,0,0.0,Low Risk
d4ffeb15b67e81ff9af2b4252d99fb7e,11,0.0,0,0.0,Low Risk
d4f91e8be86b38da2ee35bc489645a9d,1,0.0,0,0.0,Low Risk
d4f117125b59ce73c3302f88ee40c458,17,0.0,0,0.0,Low Risk
820c7c9eaf76d2b226b6c242bcf3f34d,1,0.0,0,0.0,Low Risk
d4d99b60c4c94cd35acd502cec65dc8d,1,0.0,0,0.0,Low Risk
d4910f1cdcfdabd48d6b316e395d4a23,11,0.0,0,0.0,Low Risk
33cbda8716511e27e556dff9d8418bf2,5,0.0,0,0.0,Low Risk
33cbbec1e7e1044aaf11d152172c776f,15,0.0,0,0.0,Low Risk
33ab10be054370c254ddfcf0a6253422,4,0.0,0,0.0,Low Risk
334cab711dee080b079fa5779b584783,11,0.0,0,0.0,Low Risk
333c4210e76a1aa2ab817b99437e3ff1,2,0.0,0,0.0,Low Risk
3338e7a0710a195872be80e0d2423867,1,0.0,0,0.0,Low Risk
32fdd5d44ecb43dfd6a24b9369eca144,8,0.0,0,0.0,Low Risk
2fb25ab44bdbeae6a4d816e0d0c9d500,5,0.0,0,0.0,Low Risk
2fa13c8bd5705d279f7ed5cc9ec61c68,2,0.0,0,0.0,Low Risk
2f9b7ce230a057a98a9f5df5893ee36c,2,0.0,0,0.0,Low Risk
d66c11a9572221d92fbb8c4897db5f9b,16,0.0,0,0.0,Low Risk
d63f306de130e0391d38a792541723b8,1,0.0,0,0.0,Low Risk
d63c73efd41eb002280e7ec831424edb,2,0.0,0,0.0,Low Risk
d624126b9206f595fb3fbb6ba03b28a8,23,0.0,0,0.0,Low Risk
